ID,Prob1
84584, 0.46
84585, 0.03
84586, 0.25
84587, 0.16
84588, 0.88
84589, 0.11
84590, 0.95
84591, 0.03
84592, 0.42
84593, 0.03
84594, 0.15
84595, 0.04
84596, 0.17
84597, 0.28
84598, 0.18
84599, 0.96
84600, 0.32
84601, 0.12
84602, 0.32
84603, 0.19
84604, 0.41
84605, 0.42
84606, 0.83
84607, 0.31
84608, 0.61
84609, 0.03
84610, 0.14
84611, 0.23
84612, 0.03
84613, 0.38
84614, 0.10
84615, 0.41
84616, 0.03
84617, 0.05
84618, 0.18
84619, 0.04
84620, 0.46
84621, 0.19
84622, 0.29
84623, 0.84
84624, 0.69
84625, 0.03
84626, 0.10
84627, 0.03
84628, 0.27
84629, 0.05
84630, 0.57
84631, 0.59
84632, 0.38
84633, 0.21
84634, 0.17
84635, 0.42
84636, 0.03
84637, 0.36
84638, 0.97
84639, 0.23
84640, 0.44
84641, 0.14
84642, 0.50
84643, 0.47
84644, 0.03
84645, 0.04
84646, 0.29
84647, 0.63
84648, 0.03
84649, 0.04
84650, 0.58
84651, 0.28
84652, 0.16
84653, 0.73
84654, 0.04
84655, 0.32
84656, 0.61
84657, 0.04
84658, 0.03
84659, 0.41
84660, 0.04
84661, 0.25
84662, 0.24
84663, 0.77
84664, 0.54
84665, 0.85
84666, 0.18
84667, 0.61
84668, 0.19
84669, 0.97
84670, 0.04
84671, 0.92
84672, 0.25
84673, 0.14
84674, 0.24
84675, 0.50
84676, 0.32
84677, 0.46
84678, 0.04
84679, 0.21
84680, 0.05
84681, 0.03
84682, 0.18
84683, 0.04
84684, 0.14
84685, 0.05
84686, 0.95
84687, 0.03
84688, 0.32
84689, 0.03
84690, 0.54
84691, 0.54
84692, 0.47
84693, 0.50
84694, 0.24
84695, 0.27
84696, 0.03
84697, 0.61
84698, 0.38
84699, 0.96
84700, 0.64
84701, 0.14
84702, 0.05
84703, 0.78
84704, 0.39
84705, 0.23
84706, 0.25
84707, 0.09
84708, 0.04
84709, 0.54
84710, 0.47
84711, 0.32
84712, 0.89
84713, 0.32
84714, 0.02
84715, 0.56
84716, 0.95
84717, 0.04
84718, 0.54
84719, 0.27
84720, 0.56
84721, 0.89
84722, 0.05
84723, 0.04
84724, 0.05
84725, 0.30
84726, 0.59
84727, 0.41
84728, 0.21
84729, 0.65
84730, 0.03
84731, 0.31
84732, 0.03
84733, 0.24
84734, 0.88
84735, 0.14
84736, 0.41
84737, 0.21
84738, 0.77
84739, 0.54
84740, 0.67
84741, 0.08
84742, 0.04
84743, 0.68
84744, 0.18
84745, 0.68
84746, 0.66
84747, 0.62
84748, 0.59
84749, 0.03
84750, 0.32
84751, 0.56
84752, 0.12
84753, 0.23
84754, 0.50
84755, 0.21
84756, 0.14
84757, 0.41
84758, 0.32
84759, 0.03
84760, 0.05
84761, 0.28
84762, 0.04
84763, 0.79
84764, 0.38
84765, 0.97
84766, 0.95
84767, 0.05
84768, 0.16
84769, 0.04
84770, 0.77
84771, 0.25
84772, 0.05
84773, 0.05
84774, 0.59
84775, 0.47
84776, 0.68
84777, 0.54
84778, 0.61
84779, 0.62
84780, 0.23
84781, 0.05
84782, 0.03
84783, 0.04
84784, 0.03
84785, 0.45
84786, 0.04
84787, 0.65
84788, 0.05
84789, 0.23
84790, 0.05
84791, 0.86
84792, 0.23
84793, 0.54
84794, 0.91
84795, 0.17
84796, 0.14
84797, 0.32
84798, 0.23
84799, 0.05
84800, 0.18
84801, 0.27
84802, 0.38
84803, 0.23
84804, 0.25
84805, 0.04
84806, 0.50
84807, 0.03
84808, 0.14
84809, 0.59
84810, 0.79
84811, 0.96
84812, 0.05
84813, 0.23
84814, 0.12
84815, 0.04
84816, 0.05
84817, 0.23
84818, 0.42
84819, 0.05
84820, 0.86
84821, 0.32
84822, 0.04
84823, 0.73
84824, 0.03
84825, 0.29
84826, 0.04
84827, 0.38
84828, 0.71
84829, 0.41
84830, 0.03
84831, 0.21
84832, 0.03
84833, 0.03
84834, 0.27
84835, 0.18
84836, 0.86
84837, 0.56
84838, 0.71
84839, 0.12
84840, 0.41
84841, 0.78
84842, 0.58
84843, 0.29
84844, 0.23
84845, 0.90
84846, 0.05
84847, 0.22
84848, 0.23
84849, 0.42
84850, 0.41
84851, 0.12
84852, 0.97
84853, 0.92
84854, 0.47
84855, 0.41
84856, 0.04
84857, 0.14
84858, 0.04
84859, 0.19
84860, 0.90
84861, 0.42
84862, 0.14
84863, 0.42
84864, 0.22
84865, 0.62
84866, 0.23
84867, 0.86
84868, 0.22
84869, 0.28
84870, 0.95
84871, 0.86
84872, 0.04
84873, 0.91
84874, 0.05
84875, 0.24
84876, 0.88
84877, 0.17
84878, 0.14
84879, 0.50
84880, 0.07
84881, 0.05
84882, 0.05
84883, 0.75
84884, 0.03
84885, 0.71
84886, 0.92
84887, 0.11
84888, 0.97
84889, 0.09
84890, 0.78
84891, 0.23
84892, 0.05
84893, 0.84
84894, 0.77
84895, 0.74
84896, 0.02
84897, 0.27
84898, 0.75
84899, 0.45
84900, 0.50
84901, 0.04
84902, 0.85
84903, 0.61
84904, 0.02
84905, 0.32
84906, 0.05
84907, 0.90
84908, 0.04
84909, 0.41
84910, 0.02
84911, 0.04
84912, 0.14
84913, 0.89
84914, 0.50
84915, 0.04
84916, 0.46
84917, 0.96
84918, 0.50
84919, 0.05
84920, 0.04
84921, 0.03
84922, 0.23
84923, 0.96
84924, 0.04
84925, 0.12
84926, 0.44
84927, 0.05
84928, 0.04
84929, 0.23
84930, 0.57
84931, 0.62
84932, 0.03
84933, 0.17
84934, 0.12
84935, 0.90
84936, 0.54
84937, 0.79
84938, 0.23
84939, 0.42
84940, 0.32
84941, 0.27
84942, 0.68
84943, 0.68
84944, 0.03
84945, 0.23
84946, 0.05
84947, 0.04
84948, 0.31
84949, 0.14
84950, 0.44
84951, 0.04
84952, 0.59
84953, 0.02
84954, 0.09
84955, 0.77
84956, 0.04
84957, 0.41
84958, 0.03
84959, 0.23
84960, 0.03
84961, 0.14
84962, 0.10
84963, 0.05
84964, 0.66
84965, 0.96
84966, 0.88
84967, 0.03
84968, 0.69
84969, 0.38
84970, 0.96
84971, 0.82
84972, 0.25
84973, 0.97
84974, 0.05
84975, 0.04
84976, 0.03
84977, 0.82
84978, 0.25
84979, 0.55
84980, 0.04
84981, 0.82
84982, 0.03
84983, 0.03
84984, 0.88
84985, 0.14
84986, 0.27
84987, 0.77
84988, 0.03
84989, 0.72
84990, 0.81
84991, 0.91
84992, 0.41
84993, 0.43
84994, 0.14
84995, 0.43
84996, 0.14
84997, 0.62
84998, 0.32
84999, 0.05
85000, 0.97
85001, 0.23
85002, 0.03
85003, 0.23
85004, 0.09
85005, 0.53
85006, 0.03
85007, 0.12
85008, 0.26
85009, 0.79
85010, 0.32
85011, 0.02
85012, 0.31
85013, 0.05
85014, 0.03
85015, 0.70
85016, 0.50
85017, 0.04
85018, 0.78
85019, 0.14
85020, 0.79
85021, 0.65
85022, 0.95
85023, 0.96
85024, 0.09
85025, 0.03
85026, 0.22
85027, 0.04
85028, 0.23
85029, 0.19
85030, 0.04
85031, 0.54
85032, 0.68
85033, 0.04
85034, 0.79
85035, 0.27
85036, 0.18
85037, 0.38
85038, 0.74
85039, 0.88
85040, 0.81
85041, 0.97
85042, 0.42
85043, 0.71
85044, 0.09
85045, 0.03
85046, 0.97
85047, 0.14
85048, 0.96
85049, 0.38
85050, 0.04
85051, 0.16
85052, 0.02
85053, 0.04
85054, 0.79
85055, 0.03
85056, 0.62
85057, 0.02
85058, 0.05
85059, 0.54
85060, 0.68
85061, 0.04
85062, 0.04
85063, 0.90
85064, 0.77
85065, 0.17
85066, 0.16
85067, 0.04
85068, 0.54
85069, 0.62
85070, 0.67
85071, 0.89
85072, 0.68
85073, 0.79
85074, 0.25
85075, 0.14
85076, 0.87
85077, 0.96
85078, 0.27
85079, 0.38
85080, 0.44
85081, 0.68
85082, 0.03
85083, 0.04
85084, 0.30
85085, 0.05
85086, 0.50
85087, 0.66
85088, 0.31
85089, 0.04
85090, 0.74
85091, 0.66
85092, 0.54
85093, 0.03
85094, 0.58
85095, 0.04
85096, 0.34
85097, 0.03
85098, 0.19
85099, 0.03
85100, 0.04
85101, 0.75
85102, 0.46
85103, 0.14
85104, 0.04
85105, 0.58
85106, 0.38
85107, 0.23
85108, 0.09
85109, 0.59
85110, 0.97
85111, 0.12
85112, 0.05
85113, 0.62
85114, 0.02
85115, 0.38
85116, 0.63
85117, 0.03
85118, 0.03
85119, 0.38
85120, 0.14
85121, 0.59
85122, 0.12
85123, 0.86
85124, 0.68
85125, 0.12
85126, 0.46
85127, 0.04
85128, 0.32
85129, 0.04
85130, 0.38
85131, 0.29
85132, 0.36
85133, 0.04
85134, 0.61
85135, 0.23
85136, 0.38
85137, 0.46
85138, 0.34
85139, 0.14
85140, 0.04
85141, 0.97
85142, 0.03
85143, 0.91
85144, 0.55
85145, 0.59
85146, 0.78
85147, 0.46
85148, 0.89
85149, 0.13
85150, 0.71
85151, 0.14
85152, 0.26
85153, 0.73
85154, 0.09
85155, 0.58
85156, 0.71
85157, 0.21
85158, 0.03
85159, 0.75
85160, 0.86
85161, 0.23
85162, 0.24
85163, 0.32
85164, 0.26
85165, 0.46
85166, 0.03
85167, 0.04
85168, 0.04
85169, 0.79
85170, 0.04
85171, 0.10
85172, 0.07
85173, 0.73
85174, 0.03
85175, 0.27
85176, 0.65
85177, 0.77
85178, 0.42
85179, 0.38
85180, 0.05
85181, 0.58
85182, 0.05
85183, 0.41
85184, 0.15
85185, 0.09
85186, 0.14
85187, 0.05
85188, 0.72
85189, 0.17
85190, 0.03
85191, 0.33
85192, 0.46
85193, 0.03
85194, 0.25
85195, 0.41
85196, 0.03
85197, 0.77
85198, 0.95
85199, 0.19
85200, 0.97
85201, 0.77
85202, 0.05
85203, 0.68
85204, 0.05
85205, 0.14
85206, 0.14
85207, 0.43
85208, 0.65
85209, 0.42
85210, 0.04
85211, 0.04
85212, 0.61
85213, 0.03
85214, 0.77
85215, 0.65
85216, 0.23
85217, 0.05
85218, 0.16
85219, 0.14
85220, 0.25
85221, 0.16
85222, 0.10
85223, 0.50
85224, 0.12
85225, 0.96
85226, 0.25
85227, 0.46
85228, 0.04
85229, 0.97
85230, 0.59
85231, 0.47
85232, 0.68
85233, 0.50
85234, 0.39
85235, 0.88
85236, 0.23
85237, 0.50
85238, 0.25
85239, 0.44
85240, 0.05
85241, 0.62
85242, 0.04
85243, 0.04
85244, 0.69
85245, 0.03
85246, 0.97
85247, 0.05
85248, 0.77
85249, 0.28
85250, 0.62
85251, 0.14
85252, 0.21
85253, 0.05
85254, 0.97
85255, 0.90
85256, 0.04
85257, 0.25
85258, 0.36
85259, 0.62
85260, 0.50
85261, 0.04
85262, 0.35
85263, 0.96
85264, 0.32
85265, 0.62
85266, 0.96
85267, 0.23
85268, 0.04
85269, 0.50
85270, 0.42
85271, 0.38
85272, 0.21
85273, 0.57
85274, 0.95
85275, 0.29
85276, 0.77
85277, 0.77
85278, 0.05
85279, 0.14
85280, 0.46
85281, 0.04
85282, 0.97
85283, 0.22
85284, 0.11
85285, 0.77
85286, 0.32
85287, 0.03
85288, 0.41
85289, 0.42
85290, 0.23
85291, 0.12
85292, 0.27
85293, 0.17
85294, 0.79
85295, 0.50
85296, 0.62
85297, 0.23
85298, 0.03
85299, 0.79
85300, 0.27
85301, 0.17
85302, 0.08
85303, 0.04
85304, 0.05
85305, 0.04
85306, 0.04
85307, 0.53
85308, 0.09
85309, 0.03
85310, 0.83
85311, 0.12
85312, 0.86
85313, 0.54
85314, 0.50
85315, 0.04
85316, 0.25
85317, 0.15
85318, 0.14
85319, 0.04
85320, 0.54
85321, 0.71
85322, 0.32
85323, 0.03
85324, 0.96
85325, 0.68
85326, 0.21
85327, 0.03
85328, 0.03
85329, 0.21
85330, 0.03
85331, 0.59
85332, 0.04
85333, 0.05
85334, 0.02
85335, 0.41
85336, 0.17
85337, 0.41
85338, 0.57
85339, 0.14
85340, 0.46
85341, 0.05
85342, 0.03
85343, 0.59
85344, 0.04
85345, 0.54
85346, 0.97
85347, 0.04
85348, 0.54
85349, 0.29
85350, 0.03
85351, 0.03
85352, 0.71
85353, 0.53
85354, 0.18
85355, 0.04
85356, 0.03
85357, 0.28
85358, 0.03
85359, 0.41
85360, 0.12
85361, 0.05
85362, 0.04
85363, 0.03
85364, 0.35
85365, 0.21
85366, 0.14
85367, 0.12
85368, 0.79
85369, 0.16
85370, 0.04
85371, 0.03
85372, 0.86
85373, 0.17
85374, 0.22
85375, 0.63
85376, 0.97
85377, 0.03
85378, 0.04
85379, 0.71
85380, 0.17
85381, 0.95
85382, 0.12
85383, 0.04
85384, 0.34
85385, 0.97
85386, 0.03
85387, 0.12
85388, 0.96
85389, 0.28
85390, 0.84
85391, 0.41
85392, 0.88
85393, 0.65
85394, 0.19
85395, 0.71
85396, 0.05
85397, 0.35
85398, 0.39
85399, 0.42
85400, 0.17
85401, 0.32
85402, 0.50
85403, 0.28
85404, 0.34
85405, 0.03
85406, 0.16
85407, 0.19
85408, 0.54
85409, 0.82
85410, 0.25
85411, 0.96
85412, 0.68
85413, 0.21
85414, 0.13
85415, 0.82
85416, 0.05
85417, 0.54
85418, 0.86
85419, 0.41
85420, 0.32
85421, 0.22
85422, 0.03
85423, 0.42
85424, 0.50
85425, 0.10
85426, 0.16
85427, 0.04
85428, 0.03
85429, 0.32
85430, 0.71
85431, 0.50
85432, 0.03
85433, 0.35
85434, 0.25
85435, 0.03
85436, 0.29
85437, 0.03
85438, 0.32
85439, 0.50
85440, 0.03
85441, 0.57
85442, 0.12
85443, 0.04
85444, 0.62
85445, 0.12
85446, 0.54
85447, 0.73
85448, 0.47
85449, 0.05
85450, 0.04
85451, 0.59
85452, 0.11
85453, 0.11
85454, 0.85
85455, 0.61
85456, 0.11
85457, 0.14
85458, 0.04
85459, 0.32
85460, 0.04
85461, 0.57
85462, 0.19
85463, 0.59
85464, 0.04
85465, 0.29
85466, 0.38
85467, 0.27
85468, 0.09
85469, 0.12
85470, 0.19
85471, 0.04
85472, 0.14
85473, 0.11
85474, 0.03
85475, 0.75
85476, 0.05
85477, 0.34
85478, 0.03
85479, 0.03
85480, 0.03
85481, 0.58
85482, 0.21
85483, 0.05
85484, 0.03
85485, 0.15
85486, 0.08
85487, 0.22
85488, 0.95
85489, 0.03
85490, 0.18
85491, 0.59
85492, 0.05
85493, 0.57
85494, 0.73
85495, 0.04
85496, 0.57
85497, 0.61
85498, 0.70
85499, 0.21
85500, 0.39
85501, 0.03
85502, 0.38
85503, 0.87
85504, 0.62
85505, 0.21
85506, 0.19
85507, 0.03
85508, 0.70
85509, 0.53
85510, 0.04
85511, 0.95
85512, 0.59
85513, 0.86
85514, 0.77
85515, 0.50
85516, 0.09
85517, 0.62
85518, 0.04
85519, 0.37
85520, 0.47
85521, 0.38
85522, 0.05
85523, 0.75
85524, 0.88
85525, 0.17
85526, 0.34
85527, 0.04
85528, 0.24
85529, 0.14
85530, 0.26
85531, 0.15
85532, 0.92
85533, 0.30
85534, 0.31
85535, 0.32
85536, 0.58
85537, 0.12
85538, 0.39
85539, 0.63
85540, 0.14
85541, 0.29
85542, 0.46
85543, 0.96
85544, 0.03
85545, 0.41
85546, 0.50
85547, 0.10
85548, 0.04
85549, 0.34
85550, 0.03
85551, 0.96
85552, 0.05
85553, 0.04
85554, 0.04
85555, 0.59
85556, 0.04
85557, 0.62
85558, 0.35
85559, 0.21
85560, 0.14
85561, 0.03
85562, 0.05
85563, 0.04
85564, 0.79
85565, 0.04
85566, 0.32
85567, 0.04
85568, 0.03
85569, 0.30
85570, 0.04
85571, 0.72
85572, 0.29
85573, 0.04
85574, 0.03
85575, 0.08
85576, 0.41
85577, 0.04
85578, 0.69
85579, 0.79
85580, 0.82
85581, 0.19
85582, 0.25
85583, 0.04
85584, 0.03
85585, 0.50
85586, 0.30
85587, 0.03
85588, 0.53
85589, 0.23
85590, 0.96
85591, 0.50
85592, 0.05
85593, 0.03
85594, 0.38
85595, 0.14
85596, 0.65
85597, 0.03
85598, 0.53
85599, 0.54
85600, 0.03
85601, 0.05
85602, 0.03
85603, 0.12
85604, 0.32
85605, 0.64
85606, 0.05
85607, 0.27
85608, 0.04
85609, 0.73
85610, 0.04
85611, 0.08
85612, 0.23
85613, 0.04
85614, 0.12
85615, 0.14
85616, 0.32
85617, 0.70
85618, 0.56
85619, 0.05
85620, 0.05
85621, 0.43
85622, 0.21
85623, 0.04
85624, 0.04
85625, 0.22
85626, 0.97
85627, 0.68
85628, 0.16
85629, 0.17
85630, 0.23
85631, 0.50
85632, 0.04
85633, 0.57
85634, 0.97
85635, 0.32
85636, 0.35
85637, 0.11
85638, 0.81
85639, 0.05
85640, 0.62
85641, 0.14
85642, 0.33
85643, 0.46
85644, 0.41
85645, 0.50
85646, 0.46
85647, 0.32
85648, 0.79
85649, 0.35
85650, 0.03
85651, 0.22
85652, 0.21
85653, 0.77
85654, 0.11
85655, 0.21
85656, 0.46
85657, 0.68
85658, 0.04
85659, 0.86
85660, 0.57
85661, 0.68
85662, 0.03
85663, 0.53
85664, 0.39
85665, 0.62
85666, 0.88
85667, 0.54
85668, 0.03
85669, 0.12
85670, 0.14
85671, 0.32
85672, 0.37
85673, 0.97
85674, 0.39
85675, 0.23
85676, 0.97
85677, 0.29
85678, 0.12
85679, 0.11
85680, 0.95
85681, 0.96
85682, 0.89
85683, 0.54
85684, 0.05
85685, 0.36
85686, 0.83
85687, 0.78
85688, 0.23
85689, 0.03
85690, 0.86
85691, 0.25
85692, 0.61
85693, 0.73
85694, 0.03
85695, 0.61
85696, 0.29
85697, 0.05
85698, 0.46
85699, 0.03
85700, 0.68
85701, 0.68
85702, 0.32
85703, 0.69
85704, 0.28
85705, 0.03
85706, 0.50
85707, 0.29
85708, 0.39
85709, 0.35
85710, 0.82
85711, 0.41
85712, 0.33
85713, 0.04
85714, 0.05
85715, 0.86
85716, 0.36
85717, 0.29
85718, 0.24
85719, 0.25
85720, 0.04
85721, 0.03
85722, 0.42
85723, 0.12
85724, 0.38
85725, 0.23
85726, 0.88
85727, 0.61
85728, 0.97
85729, 0.61
85730, 0.64
85731, 0.03
85732, 0.23
85733, 0.50
85734, 0.77
85735, 0.12
85736, 0.34
85737, 0.62
85738, 0.23
85739, 0.05
85740, 0.12
85741, 0.29
85742, 0.63
85743, 0.54
85744, 0.55
85745, 0.04
85746, 0.04
85747, 0.47
85748, 0.53
85749, 0.03
85750, 0.04
85751, 0.41
85752, 0.18
85753, 0.05
85754, 0.76
85755, 0.97
85756, 0.25
85757, 0.46
85758, 0.71
85759, 0.14
85760, 0.62
85761, 0.47
85762, 0.54
85763, 0.03
85764, 0.29
85765, 0.38
85766, 0.91
85767, 0.88
85768, 0.18
85769, 0.23
85770, 0.66
85771, 0.03
85772, 0.04
85773, 0.47
85774, 0.59
85775, 0.18
85776, 0.47
85777, 0.15
85778, 0.04
85779, 0.68
85780, 0.96
85781, 0.38
85782, 0.27
85783, 0.53
85784, 0.04
85785, 0.43
85786, 0.97
85787, 0.29
85788, 0.53
85789, 0.05
85790, 0.29
85791, 0.79
85792, 0.05
85793, 0.29
85794, 0.60
85795, 0.32
85796, 0.65
85797, 0.40
85798, 0.21
85799, 0.73
85800, 0.04
85801, 0.03
85802, 0.21
85803, 0.04
85804, 0.21
85805, 0.61
85806, 0.05
85807, 0.47
85808, 0.89
85809, 0.21
85810, 0.17
85811, 0.41
85812, 0.71
85813, 0.03
85814, 0.25
85815, 0.62
85816, 0.04
85817, 0.87
85818, 0.32
85819, 0.71
85820, 0.50
85821, 0.50
85822, 0.23
85823, 0.41
85824, 0.50
85825, 0.29
85826, 0.78
85827, 0.79
85828, 0.04
85829, 0.32
85830, 0.32
85831, 0.39
85832, 0.65
85833, 0.08
85834, 0.14
85835, 0.87
85836, 0.30
85837, 0.82
85838, 0.68
85839, 0.04
85840, 0.05
85841, 0.12
85842, 0.32
85843, 0.25
85844, 0.21
85845, 0.09
85846, 0.33
85847, 0.40
85848, 0.59
85849, 0.12
85850, 0.03
85851, 0.30
85852, 0.90
85853, 0.26
85854, 0.78
85855, 0.59
85856, 0.88
85857, 0.17
85858, 0.03
85859, 0.05
85860, 0.04
85861, 0.74
85862, 0.45
85863, 0.41
85864, 0.05
85865, 0.05
85866, 0.04
85867, 0.12
85868, 0.03
85869, 0.14
85870, 0.05
85871, 0.62
85872, 0.03
85873, 0.23
85874, 0.05
85875, 0.36
85876, 0.41
85877, 0.44
85878, 0.05
85879, 0.05
85880, 0.04
85881, 0.04
85882, 0.37
85883, 0.18
85884, 0.50
85885, 0.04
85886, 0.25
85887, 0.04
85888, 0.22
85889, 0.50
85890, 0.36
85891, 0.05
85892, 0.54
85893, 0.04
85894, 0.62
85895, 0.19
85896, 0.57
85897, 0.68
85898, 0.82
85899, 0.58
85900, 0.50
85901, 0.90
85902, 0.92
85903, 0.08
85904, 0.04
85905, 0.09
85906, 0.32
85907, 0.54
85908, 0.04
85909, 0.30
85910, 0.68
85911, 0.61
85912, 0.41
85913, 0.79
85914, 0.71
85915, 0.71
85916, 0.03
85917, 0.19
85918, 0.75
85919, 0.05
85920, 0.82
85921, 0.04
85922, 0.92
85923, 0.04
85924, 0.14
85925, 0.03
85926, 0.05
85927, 0.04
85928, 0.95
85929, 0.12
85930, 0.03
85931, 0.54
85932, 0.84
85933, 0.04
85934, 0.57
85935, 0.08
85936, 0.56
85937, 0.31
85938, 0.53
85939, 0.04
85940, 0.57
85941, 0.19
85942, 0.32
85943, 0.17
85944, 0.50
85945, 0.65
85946, 0.39
85947, 0.03
85948, 0.05
85949, 0.81
85950, 0.04
85951, 0.04
85952, 0.32
85953, 0.95
85954, 0.57
85955, 0.50
85956, 0.17
85957, 0.44
85958, 0.86
85959, 0.03
85960, 0.50
85961, 0.02
85962, 0.09
85963, 0.04
85964, 0.38
85965, 0.04
85966, 0.32
85967, 0.58
85968, 0.08
85969, 0.86
85970, 0.42
85971, 0.41
85972, 0.04
85973, 0.29
85974, 0.24
85975, 0.22
85976, 0.11
85977, 0.04
85978, 0.04
85979, 0.02
85980, 0.04
85981, 0.03
85982, 0.23
85983, 0.03
85984, 0.04
85985, 0.71
85986, 0.04
85987, 0.59
85988, 0.29
85989, 0.31
85990, 0.46
85991, 0.55
85992, 0.59
85993, 0.96
85994, 0.12
85995, 0.03
85996, 0.53
85997, 0.14
85998, 0.03
85999, 0.04
86000, 0.22
86001, 0.03
86002, 0.84
86003, 0.29
86004, 0.18
86005, 0.05
86006, 0.96
86007, 0.62
86008, 0.41
86009, 0.17
86010, 0.77
86011, 0.04
86012, 0.97
86013, 0.28
86014, 0.74
86015, 0.62
86016, 0.85
86017, 0.50
86018, 0.57
86019, 0.77
86020, 0.38
86021, 0.61
86022, 0.05
86023, 0.41
86024, 0.88
86025, 0.27
86026, 0.65
86027, 0.68
86028, 0.32
86029, 0.57
86030, 0.03
86031, 0.27
86032, 0.05
86033, 0.54
86034, 0.73
86035, 0.23
86036, 0.82
86037, 0.21
86038, 0.32
86039, 0.29
86040, 0.03
86041, 0.41
86042, 0.50
86043, 0.14
86044, 0.96
86045, 0.96
86046, 0.41
86047, 0.05
86048, 0.38
86049, 0.53
86050, 0.43
86051, 0.38
86052, 0.68
86053, 0.82
86054, 0.04
86055, 0.50
86056, 0.03
86057, 0.71
86058, 0.41
86059, 0.62
86060, 0.05
86061, 0.28
86062, 0.05
86063, 0.65
86064, 0.53
86065, 0.77
86066, 0.38
86067, 0.03
86068, 0.29
86069, 0.92
86070, 0.32
86071, 0.23
86072, 0.86
86073, 0.24
86074, 0.85
86075, 0.03
86076, 0.26
86077, 0.25
86078, 0.37
86079, 0.09
86080, 0.22
86081, 0.42
86082, 0.41
86083, 0.37
86084, 0.68
86085, 0.97
86086, 0.03
86087, 0.30
86088, 0.43
86089, 0.28
86090, 0.50
86091, 0.42
86092, 0.34
86093, 0.42
86094, 0.38
86095, 0.34
86096, 0.03
86097, 0.79
86098, 0.16
86099, 0.25
86100, 0.12
86101, 0.21
86102, 0.97
86103, 0.12
86104, 0.54
86105, 0.21
86106, 0.47
86107, 0.29
86108, 0.03
86109, 0.03
86110, 0.66
86111, 0.18
86112, 0.36
86113, 0.18
86114, 0.47
86115, 0.78
86116, 0.38
86117, 0.54
86118, 0.59
86119, 0.88
86120, 0.53
86121, 0.68
86122, 0.79
86123, 0.41
86124, 0.04
86125, 0.47
86126, 0.30
86127, 0.91
86128, 0.57
86129, 0.58
86130, 0.03
86131, 0.21
86132, 0.04
86133, 0.05
86134, 0.82
86135, 0.03
86136, 0.16
86137, 0.75
86138, 0.04
86139, 0.82
86140, 0.07
86141, 0.38
86142, 0.03
86143, 0.05
86144, 0.29
86145, 0.68
86146, 0.22
86147, 0.14
86148, 0.91
86149, 0.73
86150, 0.41
86151, 0.05
86152, 0.50
86153, 0.10
86154, 0.61
86155, 0.69
86156, 0.39
86157, 0.04
86158, 0.57
86159, 0.03
86160, 0.08
86161, 0.03
86162, 0.26
86163, 0.22
86164, 0.03
86165, 0.19
86166, 0.29
86167, 0.66
86168, 0.05
86169, 0.26
86170, 0.32
86171, 0.05
86172, 0.03
86173, 0.96
86174, 0.47
86175, 0.54
86176, 0.21
86177, 0.04
86178, 0.12
86179, 0.58
86180, 0.14
86181, 0.46
86182, 0.21
86183, 0.28
86184, 0.97
86185, 0.17
86186, 0.23
86187, 0.73
86188, 0.64
86189, 0.12
86190, 0.08
86191, 0.32
86192, 0.07
86193, 0.21
86194, 0.03
86195, 0.41
86196, 0.03
86197, 0.04
86198, 0.04
86199, 0.05
86200, 0.46
86201, 0.05
86202, 0.23
86203, 0.71
86204, 0.47
86205, 0.03
86206, 0.04
86207, 0.56
86208, 0.23
86209, 0.14
86210, 0.23
86211, 0.58
86212, 0.38
86213, 0.23
86214, 0.85
86215, 0.14
86216, 0.05
86217, 0.19
86218, 0.08
86219, 0.03
86220, 0.09
86221, 0.50
86222, 0.19
86223, 0.04
86224, 0.96
86225, 0.37
86226, 0.50
86227, 0.71
86228, 0.10
86229, 0.54
86230, 0.14
86231, 0.41
86232, 0.05
86233, 0.03
86234, 0.71
86235, 0.04
86236, 0.34
86237, 0.32
86238, 0.02
86239, 0.62
86240, 0.23
86241, 0.71
86242, 0.62
86243, 0.03
86244, 0.19
86245, 0.25
86246, 0.09
86247, 0.90
86248, 0.42
86249, 0.21
86250, 0.03
86251, 0.04
86252, 0.54
86253, 0.18
86254, 0.03
86255, 0.46
86256, 0.02
86257, 0.97
86258, 0.42
86259, 0.78
86260, 0.23
86261, 0.04
86262, 0.68
86263, 0.72
86264, 0.03
86265, 0.89
86266, 0.57
86267, 0.14
86268, 0.42
86269, 0.03
86270, 0.88
86271, 0.05
86272, 0.03
86273, 0.21
86274, 0.56
86275, 0.50
86276, 0.84
86277, 0.50
86278, 0.75
86279, 0.32
86280, 0.04
86281, 0.05
86282, 0.78
86283, 0.96
86284, 0.68
86285, 0.50
86286, 0.71
86287, 0.71
86288, 0.03
86289, 0.55
86290, 0.32
86291, 0.43
86292, 0.04
86293, 0.32
86294, 0.01
86295, 0.04
86296, 0.50
86297, 0.32
86298, 0.42
86299, 0.13
86300, 0.39
86301, 0.68
86302, 0.04
86303, 0.54
86304, 0.30
86305, 0.53
86306, 0.04
86307, 0.04
86308, 0.18
86309, 0.75
86310, 0.07
86311, 0.21
86312, 0.65
86313, 0.39
86314, 0.16
86315, 0.35
86316, 0.39
86317, 0.91
86318, 0.88
86319, 0.25
86320, 0.11
86321, 0.36
86322, 0.68
86323, 0.07
86324, 0.12
86325, 0.92
86326, 0.03
86327, 0.03
86328, 0.08
86329, 0.21
86330, 0.03
86331, 0.04
86332, 0.54
